sp_rich,win_var_500,win_var_1000,win_var_2000,elev_var,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
12,0.0035619835844369887,3.534729810544288e-4,2.953612110446246e-5,214.97498124596825,47.97396137728745,68.54663811921421,24.03109207947614,7298.1047528719955,198.97396137728742,-77.99494654323641,276.96890792052386,129.91605933620414,-10.808394066379586,146.48950741702552,-39.1995717882131,528.6608995235916,65.95083515240401,26.18655247685683,32.21764455633297,182.93276238428416,82.27982871528525,155.8575589139756,113.06218415895226
13,0.0031959582740866163,2.987454999723512e-4,2.6437694840516932e-5,369.97650372202014,46.15915556459004,69.77004893724013,24.209081011389692,7371.880391864492,198.99401162151344,-82.51783357712736,281.5118451986408,97.80304402347446,2.363907145311921,145.7013129540984,-41.96799779995338,558.5618451806788,68.69480679187178,28.57977846219252,32.10940945704171,191.60766163218295,88.06374049084287,160.3314182228856,121.57478296989365
13,0.0019190626322907645,1.8911649550685172e-4,1.650138887141566e-5,79.47844176254235,49.37876676893948,72.7207633546667,24.084111709649257,7688.058327810925,208.5531152745674,-86.22812482018129,294.7812400947487,107.16280865367736,34.80007453475684,152.04402535575832,-44.56809160041026,612.263956022304,72.47552536677242,31.499051063949565,29.34039834578724,201.85398340283012,99.17166621713993,173.28466555116975,140.8385875007765
13,0.005680156885799319,6.087523138169843e-4,5.4692681518533316e-5,319.5334967299324,51.07500367435366,74.45957624553519,24.02956511482241,7913.025980620743,214.91843406730504,-88.92695428564072,303.84538835294575,124.38757732823909,24.976142986400934,155.94754681482556,-46.8049569582146,648.1426078688842,75.90406008182734,33.70723367539543,27.76896776746768,209.29411420897148,106.28122550397597,187.96097380090274,150.22900859942044
18,0.007803759275116135,9.040327372212966e-4,8.614485269741029e-5,624.9765334641191,48.960226630304405,74.15620989157651,23.87493143540332,7956.624310545149,213.05571849054905,-92.75576217602801,305.8114806665771,140.52286801345957,-17.33762124944117,154.34866112163434,-49.53562105547979,612.6323966498273,75.26481242385753,29.594154970244322,30.972797884701603,211.29145788100286,94.93947797211331,193.62226333869472,124.6712753717723
14,0.006457962273039651,6.851375890701512e-4,5.893813348909472e-5,668.7971630549274,49.940206198687555,69.352598981554,22.436681400733587,8041.130194070801,210.99797380025367,-91.7390851988957,302.7370589991494,143.0713817927046,-17.67707460591069,156.17109430778206,-49.77910672456913,637.1205277579542,78.13956076517707,30.25190144283343,31.59751855547193,221.57540761854074,97.62856810231598,200.79050238267627,128.06381511635044
10,0.0030666858713875172,2.8086280861158247e-4,2.3360339821580333e-5,191.6265597732778,49.27075554926413,66.67067158512393,21.51368789476228,8238.61742602344,210.30063805709108,-93.23042363973926,303.5310616968303,119.51570284333746,-18.29260603968707,157.63541349564113,-53.857536586635135,645.1887643853968,78.12139532906959,31.680326765811564,30.749635636925806,220.6192783797607,101.94654268957545,196.07116954834862,130.2963500871464
4,0.002448304973364546,3.57160222676027e-4,4.327245157718088e-5,435.0166511748923,47.179857335144376,71.84818005724591,21.84369892972074,8840.379342157583,220.17656112052617,-103.01809358028709,323.1946547008132,131.06310097775943,-50.76463109420503,161.79903655287566,-65.30882394945343,658.0042773255559,81.95470753431213,27.830615356149583,32.91963546908394,232.87556851048882,97.68649446074396,215.02816851348206,115.49303932215005
14,0.14520756135738577,0.020060963786292844,0.00210152211333126,24533.481749877337,73.85654384956203,49.503024981407755,27.54278638134623,4604.320119653018,170.501287982849,-5.566702270991274,176.06799025384024,82.44957415399703,89.45706934482017,133.61555642777472,18.757132000627358,2028.487867981344,255.23875860202853,95.87706919573226,31.91055195532536,729.039035030515,321.0511861274339,427.75033825433695,503.75928558693346
13,0.6073683511618795,0.10192381900562106,0.013504209283463079,138698.92825493682,36.49000059067657,53.87924106381923,26.6481360431746,5185.618806399508,145.52437904545835,-52.9604022218099,198.4847812672682,13.6825650392859,56.37737590265522,104.90164745652615,-25.45974296705486,2448.37623471289,301.7851418563161,111.9555184269621,31.031248249283358,854.8227092640564,382.58977309994305,495.5280919181651,697.3222352538982
12,0.41626728771986066,0.07599172188156751,0.010690746083588769,119486.93167126851,-2.4468751850982287,61.47934435644943,25.892995203883636,6001.104236206178,125.30742753103442,-107.72106655262623,233.02849408366063,-29.275731509280515,17.645831178046357,77.14678714828263,-74.19246647333065,1683.2045253674783,193.38414531764056,79.98573301785174,26.515325092472157,555.0930848313458,277.4339914905816,381.4009970783311,441.5894288150968
7,0.0938075666320589,0.017606139960868204,0.00251335757067941,27619.597421980718,-11.37515305058495,71.77391357305339,26.69317820972275,6664.080089926671,133.12520194428257,-129.99850284491623,263.12370478919877,41.8195838701843,-60.14569263019669,76.85547753114962,-93.13594059735917,1044.8552549715912,115.55548843024513,48.67447757645138,24.30598325052994,334.2119855402013,175.5646674859131,298.12353279837,245.2856677711058
8,0.20026892736757884,0.03859556580696333,0.006050745032241527,75099.94913673747,7.032486862384649,82.11171978978452,27.02644543797964,7607.654773521703,169.99825456693011,-128.6428569890801,298.64111155601023,94.39867468661342,-47.86506842290032,106.32131568479188,-90.36283075052349,780.0875931016881,98.28424404532056,37.245055661134,30.21735234427411,270.5683611256145,119.56575718543446,262.4734942565272,147.46246078047847
9,0.11810114937709118,0.02310543708277134,0.0035899718178225523,40991.74420122949,34.243253166521384,78.49142669125914,25.432038113123397,7919.72729378738,198.6198549346698,-103.87092596567814,302.49078090034794,123.81200124873097,-22.46192709282311,137.18860207971215,-67.6034023677643,722.8684867326066,92.7286687263719,33.54365729855582,32.00774625835882,256.3862406866318,108.68640229071667,247.57839966780557,128.34487712632367
14,0.06245050409477672,0.011203665358995685,0.0016217111560880263,26939.611526662415,38.78555545661538,73.87913259750728,24.287253453312395,7898.847532299333,199.79281827752968,-98.2050078452783,297.997826122808,119.83359431455169,-20.282088281513094,141.80048839785383,-62.30140237067858,743.8388454657767,88.9222550183475,37.23052449392254,29.23097433461628,253.59544401598237,118.45996319286897,244.836860934593,137.75906755228087
10,0.03894254532711087,0.006782081141089724,9.44684430697892e-4,9799.818717686754,37.77592741589622,74.46794857808622,24.930338295906232,7778.000253452402,196.07036183094425,-98.39415921050184,294.4645210414461,126.43137570497028,-28.356018984494945,139.61155299425928,-61.35567785420362,714.8103314721355,85.90633010574123,33.498335421285034,30.58262560726604,246.97951549873514,110.5907899362672,242.57866397416473,128.4567601279824
9,0.03483375691954932,0.006142142195964981,8.433391210237242e-4,9674.996881983547,38.9622767182022,78.02974176107664,25.874658197806003,7721.148598618238,198.2441824660172,-99.05515143120934,297.2993338972266,128.1673854209556,-37.360947953972,140.05344598703024,-59.26827472336933,690.7454851217918,84.91681250032089,32.30402065749202,30.76286785474149,242.76609818404484,106.87008330551193,238.10342877067507,125.01189108333318
9,0.020075713357164574,0.0032558486110031096,4.2072274895264117e-4,4300.591306876854,37.81482012899772,82.35897664341284,26.654094638061224,7727.776848538631,201.69733273664306,-102.81188698059091,304.5092197172339,125.90643221177919,-22.360477980904793,139.58711182296673,-59.70619007371294,713.2347285615405,87.34364555157251,34.352964056033684,29.09657511323237,248.8608654000906,114.01034915987078,243.56933123524604,137.04218476709966
9,0.020761762939263587,0.0034559045866803086,4.6293440964568323e-4,5816.4911029351,42.95488060103633,85.69954118387787,26.99942076282613,7814.013313087541,211.3774794402032,-101.22289079963248,312.6003702398356,131.83250750799743,-17.057473009851087,146.07929543121585,-56.0123237980792,697.6585025653799,87.50483125133495,34.39636460813061,28.70936286013598,244.45208549942794,112.48640923543215,237.21095201623564,137.41531091246082
13,0.009031351091528422,0.0013619378325376318,1.6463576183145122e-4,2071.6397347534935,48.73232061694994,82.93787694786089,26.44142833212242,7793.792862664374,213.99008705077867,-93.90100551821521,307.8910925689939,137.6737411386636,-12.14609255326862,151.11558600961217,-50.04700473301156,631.4285364367603,81.54681851536998,31.777142801476142,29.307078821345986,224.91176879662456,102.40847114843139,213.60737755562687,125.4456623144261
12,0.0020795003557251284,2.4403066738983115e-4,2.49754098916417e-5,280.92221953662846,52.211061887153605,75.35759386582062,24.967930799207306,7671.681591303782,209.66135808000084,-85.32864746619565,294.9900055461965,140.10972840523317,-10.180926578810919,152.91280674383123,-44.55761506577777,589.1585907543587,76.57435526742421,29.670803907973543,29.33265404798025,209.7304869747486,96.11208319521602,195.21716415531483,122.72675108868314
14,0.0023231738555458464,2.5269168740353073e-4,2.3229980669179672e-5,200.91428374605076,56.67561210052452,69.19039514291396,23.89859006559231,7536.369899774708,210.69325012717385,-72.55473181093254,283.24798193810636,145.2116124594131,-5.151250361141625,157.0013299416881,-36.36430984475544,552.7462228063401,69.1233076967285,27.765992268280478,29.799690421089593,193.65248033265297,88.62515306181048,176.6718767273875,117.83692161427265
14,0.0028218460678722506,2.8023650504891773e-4,2.3161796294335406e-5,143.23273608583662,51.64455661263609,67.54179494484472,24.00194070764871,7275.237040757177,201.94556307327002,-72.78076721614156,274.7263302894116,139.59239662943378,0.08494792194148792,149.70865600435664,-35.485569187369435,518.421705094034,63.780656412491126,25.48739909136771,31.489339799016417,178.65062772505172,81.05635025221004,153.60008590470346,112.39226206835212
13,0.0029245496158885145,2.7909466418566135e-4,2.3539164073222984e-5,188.5129313315666,46.62582784695779,68.51901917873768,24.055548555103435,7277.291726208751,197.11676666975418,-80.02696589417302,277.1437325639272,97.91827741233942,-9.390654995415433,144.9311213542975,-39.9115324482065,545.3583751635184,67.02750725634479,27.638008836900998,32.656216625431476,188.24673742196916,85.1839202137415,156.13262104344219,118.22857752721158
9,9.668302555871778e-4,7.536351169479612e-5,5.874563654679847e-6,59.05589584887638,50.56447730893489,70.22252995209855,24,7512.257923962423,205.65587190864423,-81.0452507708201,286.70112267946433,103.75892917206755,35.590994654058235,151.47321345029582,-40.00872007755155,590.7807164188226,69.41725434887668,30.272832182405715,30.328791749180727,197.32074195423792,94.28168806142412,164.81746675696942,134.94908084120718
8,0.002073277030633508,1.7624115153202957e-4,1.3924784221600306e-5,167.68341004268626,54.04598490470616,71.71529450494397,24,7801.274396330613,213.54061950842058,-83.0347910642271,296.57541057264774,80.1375467470209,38.72471284789927,157.49152146022666,-41.91972113346847,628.0066425232694,72.45830068139844,33.29977710935964,28.758114211742303,205.41591799215354,102.66505419523035,176.18734618507335,144.5089155636157
10,0.0029896507597524094,2.821191698739021e-4,2.2423604087272062e-5,132.73212137860432,53.381992958453765,71.84155415394417,23.25167896447746,7887.201432302917,213.99677444497723,-86.73925179542253,300.73602624039984,143.31812492482132,-12.41982247851021,157.3891620124211,-44.57540530444465,606.4654341809279,71.80026691649078,29.715065098082288,30.519199698070587,203.9740840984093,95.84842233385218,182.67257436016772,126.3365855856762
5,0.0023039873841180897,2.656998271573137e-4,2.444803654741525e-5,159.7630442212089,53.076084901950054,67.25310830790923,22.083012360129032,7968.893581243317,211.46051787995947,-86.95245990565334,298.4129777856127,143.36171764871372,-14.693217658279096,157.99473482512514,-45.76867697401069,642.2926368045615,77.03637939960356,30.054702749482168,31.790059126478575,222.10011171741945,97.26104176041369,199.46746896743963,128.56241552049397
15,0.0012930082532875062,1.6487040590645782e-4,1.824441085242897e-5,331.0125824427975,51.78117483539204,66.0068728597208,21.64423220346888,8113.747868427309,210.19483790375094,-89.16829393815813,299.3631318419091,119.50561203263882,-16.195060685894784,158.05186655910234,-49.339853231715914,660.6376262188205,77.91864557021205,31.651757939072525,30.429038806931743,223.75186130842218,102.58033150667995,200.37195189716118,134.27236309030422
15,0.001397608881870627,1.7382025761088498e-4,1.9804304320868925e-5,781.6596056422271,47.572368834773485,67.98742948451702,21.55568323209321,8436.580739606612,211.2401309106309,-97.97822487263174,309.2183557832627,111.6486647453177,-23.9109880204432,157.18018786667602,-59.09115655945864,628.1475720551688,77.68754905033619,29.104215134720217,30.691337884182932,217.52580893736416,97.7135351938255,194.28480043274908,118.46928314752451
15,0.0014521415008441165,1.6599254641147705e-4,1.6920870243479862e-5,249.19189742800646,47.33744517721685,70.52919820150183,21.94986824874098,8657.921835032319,215.89390225391887,-101.21996054729274,317.11386280121167,127.21205405277576,-57.35231022542183,159.23162637711513,-63.091489521766924,610.5281794024411,77.9537469013442,26.247584412313568,32.808830633702016,217.2479272800456,90.24709720539566,196.6958978611013,105.37413237619597
13,9.736095777985725e-4,1.1361366494903224e-4,1.1633100372117075e-5,201.23764561903215,47.29929776874695,71.95176130734878,22,8823.791044724248,219.35957565167007,-103.27543788361359,322.63501353528363,141.92878586855647,-59.25560640192439,161.06696948366096,-65.32984065066054,642.719611732636,80.63923445902678,26.82129492282436,33.26964486700321,229.25090853616132,93.36030777145925,214.2566694940641,109.52493650299861
13,0.09141456376301105,0.013250643008285403,0.0015967068747058835,18947.314789574662,73.99329159009712,46.35727902359475,26.13955587364704,4629.20662826431,168.34911487475517,-5.21890527960885,173.5680201543641,83.77702417908606,89.29929841785564,133.76729671799822,18.891660291168634,1814.8617285061068,226.86455165823853,86.93748773564472,31.89464096773002,647.4720137772254,281.4050495788632,385.15857136069786,441.2146015152002
15,0.5729543924711075,0.09543438279240368,0.012221968067062702,177569.55148178843,36.687703126381685,51.90401335951691,25.536212262364884,5275.039186891957,144.78473803318644,-54.400238098189874,199.1849761313763,15.23940394206784,56.1704149037106,105.7999870225152,-26.442578388991436,2241.3592205349805,274.49733382588363,104.76903328823713,31.024893497672277,781.0697085374236,347.0454922714196,460.2787671021322,621.5473760929683
6,0.28097139252801173,0.04833847308061036,0.006151727387805207,54726.1688594481,-0.6893981212421978,59.23618269218737,25.158466989631457,6012.183238234287,124.88602409397119,-106.05262430327284,230.93864839724404,-18.56329882740038,16.87223800019353,78.57870121644052,-72.62152832059907,1664.8592073155787,189.932716080812,79.43054150288927,26.262479420305368,547.1538358491443,275.5845704761323,381.16296037905454,412.2187979188217
7,0.19638762545995203,0.03312626793900365,0.004138482964685588,39256.730540255834,-1.0464504203692866,68.64670810403001,26.239970894376505,6558.331506356908,139.43102460493185,-117.58050745100302,257.0115320559349,49.95870742718756,-52.807618952797725,85.45503094176567,-81.23937102791345,1030.3689518774218,116.58513070102131,49.35530672347839,24.55562843388724,334.4887112236967,173.19363011900037,295.1937100481763,234.08133430385345
12,0.2218445897914906,0.042724794869977635,0.006334584381566243,75408.56996633635,21.919195890260823,75.71800512414302,26.277952436179415,7313.324416725871,176.56272888611144,-107.00587326424737,283.5686021503588,96.67527680250575,-33.39830437768626,117.4863765503181,-70.78244224767823,801.8753325953755,99.34005088951945,39.49912128540325,28.651756393579426,272.5318090812984,126.49996445988427,256.3474447361002,154.87521267854163
15,0.08810783706973062,0.015891856292628077,0.0024289816868086176,26935.191184290572,45.97609307748586,70.46828214473405,24.47703243758861,7505.488859151737,199.31095998307072,-83.20128695122952,282.51224693430026,117.35358670063415,-11.152141486053962,144.30392620465955,-49.009286041454715,751.4350250660937,92.0938971388004,36.429455781453626,28.620371430532828,256.20521004583134,121.45872358492247,239.04512326769773,140.08383743555518
15,0.031092643139115677,0.004911563929592405,6.475942468322905e-4,6429.516395323165,49.33540003089675,67.98978358915454,23.5644587247353,7553.900391494758,201.31192826036795,-80.89252579183889,282.20445405220687,109.44393441888428,-9.86856232318911,148.2879887939845,-46.306926916452696,792.4672687865811,90.65904134611674,40.83927846319912,26.401911030884158,262.3546437109689,132.1802748829098,243.13380094291156,154.33622681440403
10,0.027342868320359925,0.004267662696784277,5.251635585664015e-4,5646.352029451957,46.53225222204966,71.69747739247912,24.830676938734143,7542.305343093368,199.33219137183815,-85.35281906620362,284.6850104380418,117.5262973367231,-12.667979284536042,145.28444123135964,-49.26632923362444,745.6104054489234,85.80414951529443,36.69845659096127,27.76302370731069,246.97382487078926,119.90087688757447,237.4224453550354,141.48084694746086
10,0.03145017147653261,0.0051673486196695245,6.880578359571374e-4,6651.8562057354775,48.21984981745084,77.01116957451251,25.977772831927542,7535.971293788707,203.5876043816935,-86.98919195368498,290.5767963353785,133.70345294375136,-14.333082079516915,146.9156021446768,-47.315696403665044,682.5545923785404,81.52851327215207,32.65223471446081,28.91239843603774,232.11917339436195,107.96943383709218,223.47489461561207,127.36424404460584
11,0.021211466169352742,0.003332913626950972,4.1124307113004293e-4,3293.1545288627544,45.30837880330361,81.59806483380798,26.924467579608823,7520.1545479642155,206.13056347158363,-91.82494046492974,297.95550393651337,131.5502826821248,-14.204461361927466,144.72077897477985,-49.071998993809785,696.9488890958839,83.89617443848607,33.92166024773853,27.606307058526838,238.15482440752933,112.72557708537606,228.1694068033074,137.42917116146026
11,0.015243904237285555,0.002436837862776361,3.15728708209154e-4,5357.833531206375,49.06744546941666,83.82587528243477,27,7540.2667285310545,214.34308775158183,-89.30280506409281,303.6458928156746,135.4456269685796,-10.736424609414083,149.31773098583787,-44.91332850340906,694.542547549579,82.83061276675056,34.948873060655934,26.975572424813468,237.24228965210918,114.11018646169659,225.79785189381641,142.19445173126368
13,0.003972135108732101,5.469422666913056e-4,6.342858877332902e-5,1318.7953072208634,55.405436059418335,80.58172318363405,26.36663455972956,7549.356776849362,217.70164525698846,-81.560443960553485,299.2620892175419,142.07133341049473,-5.082985696958579,155.36291098023122,-39.04086537228522,625.0861193268297,77.01841465661748,32.033608910548466,28.056158619309272,217.68980441191863,101.88991943084818,207.05372475905145,126.78463610030302
15,0.0037211412558262693,4.437664982787155e-4,4.27030602169707e-5,510.1158013263879,57.935895924732186,73.07199503654533,24.913523380816805,7479.195029749613,212.92309835334942,-74.07898846508729,287.0020868184367,144.19145923252015,-3.8296070924081453,156.49040319355512,-35.452883139296034,565.7775573534855,72.2182854466013,27.423739178213843,30.075397364035513,201.4594158486479,89.48284664582758,191.37963605251798,115.1418673337746
13,0.0045390608643471626,5.155214598266338e-4,4.890390474804018e-5,225.43279810802915,63.033996014477104,66.23717438949964,23.564395036050392,7391.926350885806,215.0232798863543,-60.38076592154613,275.4040458079004,149.9139327372717,1.6518239390383522,161.78336166015077,-27.563690557586995,536.3269856983334,66.52483139437635,26.186197277154328,30.126747910826154,188.03487635658,84.55666594663748,174.91950345177668,113.87803830861043
10,0.003116063986079178,2.7914680967304316e-4,2.1897766713671637e-5,126.22778727899946,57.72044032524789,65.55779447518589,23.912842379451924,7222.405563239438,206.86211256596718,-63.60138185208462,270.4634944180518,144.9447700686157,17.27109788279142,155.11988340391952,-29.036408400465042,505.33726311323903,60.682929848065754,24.595735687669972,30.25874775996325,173.07893251384326,79.7652296951077,151.62041519213986,111.87026846441182
2,6.734682991665627e-4,6.301782891793802e-5,5.347591149522991e-6,22.60866544093645,56.44247021339427,67.27228947863816,22.641814395050243,7810.835066049221,210.8036164622652,-80.40443002140869,291.2080464836739,71.12583584597174,-21.603868957546506,158.81545698547288,-40.115164314933544,579.6053652966685,70.11780131766969,28.577863135095367,32.241786321702946,202.7611224888649,91.82233829288779,162.0580912080681,116.83609462589963
16,6.729854076471481e-4,8.105947177805808e-5,8.629326062536607e-6,201.41425751535604,54.51870036531039,66.40170655237705,21.93781146124512,7972.620683621953,210.54626438377076,-85.41165557898391,295.95791996275466,109.08051388210373,-19.054120493441445,158.75904340600897,-44.20191586760554,631.6267276668779,73.21420989969423,30.21673907072755,31.208525964825895,214.8125340625262,98.272463315228,187.87153117434698,125.44375753784871
16,7.649063503961691e-4,8.284010984166467e-5,7.929325769901684e-6,152.78509809016742,51.68351583092803,65.93575547228652,21.549351028844587,8134.204517569931,209.42491080054367,-90.27098681617849,299.69589761672216,119.50818394498143,-17.192197900953836,157.55660470576885,-49.83805194495239,677.0345676331551,78.03393227679945,32.43148977235064,29.14847415086556,225.83156302921716,106.35118901545144,202.98436329843588,138.92688118511958
15,8.83990250576058e-4,9.746077584477322e-5,9.45954500220171e-6,333.65019169955616,48.91407062361912,67.63418114341391,21.55954554718096,8382.99359242616,210.67781563057224,-96.18158033479357,306.8593959653658,114.20929885387558,-19.33531982450588,157.34906522603706,-57.18672827926496,632.3236544662177,76.40183126345548,29.41615666773831,30.041570501904438,216.0009410018011,98.09347705867607,193.538692930901,121.97577895137105
15,9.759190976756488e-4,1.2695232300409886e-4,1.5217607733216025e-5,787.7915816493675,48.354288949710735,70.39501611413503,21.98029442451014,8620.097601999272,215.29580815772002,-99.80578236207106,315.10159051979105,141.4730038971274,-56.35495518775558,159.22728172802866,-61.76732277237535,609.7691570056897,78.3648099276702,26.47652130426911,32.668881425202606,217.42915844944494,90.00451662766768,203.83872826147976,104.32745176262841
2,2.587519216023576e-4,3.378583745792038e-5,4.2624925717822075e-6,152.28675060839245,48.005610182004915,72.41954298236325,22,8827.926946240537,219.23373212611196,-103.36783070991348,322.60156283602555,145.52426905164438,-59.05498395921946,161.13806752181216,-65.34783242753767,626.388916715577,79.17863205979248,26.67924740306134,33.236755617613184,224.9304008035368,90.71703800028155,214.16359590009736,105.86928375554987
2,0.008836231014379262,0.0012292058663706115,1.467468902252098e-4,1535.4310597697438,78.96939725255574,55.11671592198183,37.52447994419499,3290.137285103002,156.422654204318,11.621499654013604,144.80115455030437,63.76092871351885,88.42175413735666,122.2941316800938,40.679632598264185,1173.3077719830876,130.9838263719554,61.740388059672036,25.907347315983607,390.015329186361,197.3299904910771,228.70759077010214,343.8497310597159
4,0.09354678197524964,0.015108751584274209,0.0018668581581086196,11716.82561676652,77.09127849648809,62.193941158158246,37.0829002515607,3702.493390013501,166.64820254359046,1.1538874868606257,165.49431505672987,58.92833958841119,87.80320329530282,126.99161937246204,34.07458602178212,961.8150742052378,105.06275051313443,54.3889126875163,22.028721257009693,307.08015439125563,170.47019654338922,208.73108545526654,269.18151781247155
7,0.03483386135965843,0.004734829581515935,5.105801641805732e-4,3804.624998000345,73.4184104529475,62.42297410097534,38.348000131905046,3459.2982875463877,158.8997430132871,-1.7823072212371547,160.68205023452424,56.44948753381444,82.71164081283437,119.07687182025512,32.056000503637456,876.2421609933705,97.95025729481645,49.107897463789,22.410102856305873,279.8575929785341,154.34959045839645,202.0692837297806,239.04856467658863
7,0.06023492223267746,0.008408220044355014,8.928909031869354e-4,9842.218030307802,74.33468858788518,41.75996272608866,23.91741324143095,4639.965938174857,165.42695357609583,-4.615030436470644,170.0419840125665,85.23231427211553,88.88770436484013,133.8767001412416,18.83303669078274,1504.484838219697,188.5252045388063,69.9928836596909,32.45560212088043,538.148870620894,227.0465437667252,331.6579467753823,348.9215820268289
15,0.43850956484321224,0.06803710949402288,0.008263858779356132,98115.49605572928,46.46138412551876,49.27943850026019,24.65018243551466,5301.585149281375,151.96328863520807,-44.968709048029666,196.9319976832377,24.572073248005047,66.13557861028077,115.69889377720847,-17.174453184192636,2036.6278205858634,249.00561895044564,95.48352006985932,31.60481143777826,716.8338387332312,311.0477439827357,420.7356117790619,566.1641240795572
7,0.24621547214343953,0.04075156094062042,0.005299613708457366,44992.7018833375,6.766394190907254,55.92474781676175,24.524024105676723,5880.011156822582,127.57663601442081,-96.23528707703228,223.81192309145314,-6.381381656847179,25.7642850084982,84.054870221129,-63.69405970188551,1664.2194906428017,189.24241230331089,80.37743457251047,26.254131655368763,548.663679234339,275.94105081976824,380.90256301422767,394.9692536956901
12,0.323166998602599,0.057188142717170064,0.007599777386442431,53979.07106358051,20.50499694805191,63.901660209591824,25.366398304691295,6408.222777373435,154.64530159676752,-92.56241719096417,247.20771878773172,69.48727879091224,-32.23493540718084,104.70896118989623,-57.52478309485468,1019.0490971905183,117.64886124529008,49.29927584347381,26.36462513859244,339.5955602788097,168.84943790145405,285.79982361358907,224.20178136878488
17,0.19754763374829165,0.035822808425074446,0.0051905824889107695,64650.742222924964,42.71622908806027,67.41430458120024,25.050633530071995,6913.825109821981,185.69206682956514,-78.23433064578731,263.9263974753525,101.39672298980959,-13.514370268906443,133.1128584112303,-43.787841489200346,815.2789961760114,97.9708288816796,40.528986355849355,27.817597874333874,276.7021008798675,132.34940631616232,243.26494404940667,162.4891897322499
17,0.08287268745427732,0.013795066506270225,0.0018762966767394181,26241.552568630894,59.683633155174135,59.139155055592994,22.61812061414078,6976.464897467152,197.39491048633283,-58.37069670655829,255.76560719289114,116.32028166780908,1.8723617697229469,151.50331596547636,-26.598911102571705,750.6558264523615,89.62408820397135,37.66685083601521,26.53385410224278,252.43549892104062,130.7421472410996,220.47887974749432,145.59232347460508
13,0.01456433344988576,0.0020041977051504303,2.3071163780934137e-4,3961.1488236182504,60.78761889586051,60.16046141918414,22.534464889421635,7103.881162349193,200.1343078716383,-60.090542677102675,260.22485054874096,110.40412389287401,2.98533860743742,154.16183171247675,-27.72262091577185,786.8764228710133,91.27855658725409,40.66423025962341,26.157822537459907,261.21655027096926,133.30868483044972,230.00923620827177,157.17221516063418
10,0.018925228985542334,0.002897797921811234,3.566201062896192e-4,3120.66571293594,53.101937677258526,68.71054526069994,24.796557604035918,7260.793313496238,199.396866297526,-73.333357844241,272.73022414176705,109.14135415859533,-5.6044217593863515,148.04314222351587,-38.61704798540815,763.8233632134936,85.28547872821599,38.675148258088605,26.179948316883888,248.84251964265525,125.38103692714304,230.9520938016949,152.1881033661163
12,0.011733672387143552,0.0017032150924952492,1.994142231480012e-4,1570.9145707930738,55.56417827889784,75.92970341731841,26.437119597243335,7326.4222196439005,206.6875776396391,-75.95330464045266,282.6408822800918,128.50559364495305,-2.955559290093276,151.5235588471112,-37.10227158483846,668.0568006647895,78.38610887504805,32.28532319351549,27.976168216902344,222.39246949878128,107.14702255381582,209.34645500967287,127.57154035797876
10,0.007296101517772442,0.0010546657163292249,1.2270838688339372e-4,3213.1989757918877,54.18201745450082,80.92710279700043,27.236137713569775,7311.906277056504,211.69677845350938,-79.43822829678498,291.1350067502944,138.27351215967934,-4.567041190635187,150.80968416282712,-37.27681408167381,656.178988607974,78.41101464688211,31.626611949529433,27.439824525001914,221.80856000453375,106.00819386070569,207.0673385568451,131.36475165623068
14,0.006234245900779053,9.83012853346051e-4,1.3377632159934712e-4,4696.69829621049,56.940553357478954,82.05272348460001,27.112717911607458,7283.431037713445,219.20016801709193,-75.79505191479633,294.9952199318883,141.02869927882045,-2.323862888395643,154.2031948229683,-32.57754070054801,651.2259296601311,76.31388800688742,31.977706070277655,26.87604037451196,221.1669277719578,106.55061504570062,204.2039056262302,135.8290153182041
12,0.003168806892477452,4.062550658245395e-4,4.563576226934746e-5,533.0762046068105,60.70448704569957,78.28126485140179,26.358609773021005,7308.697640780236,219.9513163098883,-70.28567193506196,290.2369882449503,145.35628987505393,1.2039544309590935,158.02294528136468,-29.605455937658512,604.7129331280605,72.09629634505967,30.513977786072843,27.00952666058132,206.9285595895208,98.87280708495776,195.75026987155294,125.35220554535334
16,0.005656785328222102,6.317318890529058e-4,6.028127212603903e-5,455.73846734640625,63.602539178207785,70.84515490131568,24.856001000876972,7264.776392424724,216.5744136694333,-62.36283040887514,278.9372440783084,148.23473496332974,2.9482963695115627,160.10076648124013,-26.14284187713811,556.1975809415171,68.5425187019083,26.739717101702634,28.724811965913585,191.8689247878301,89.01448390491264,183.34796123038439,117.21138330278825
12,0.007190227669449549,7.561179674342678e-4,6.56858832441039e-5,403.58387451956634,68.36462547547086,64.09651741358527,23.279871072625177,7207.363470063666,218.36009890509138,-49.923773244998074,268.28387215008945,153.67731365033066,7.742661891897489,165.19458893441714,-19.22455237585969,518.2841708459241,63.32495396119532,24.9550653675308,29.0532995941402,177.80023599295953,82.599438925903,166.5261535706528,112.89632555855718
6,0.0019977977269377456,2.4085253728628133e-4,2.2853392257473925e-5,139.7703723982838,58.575133107423596,64.62208844677757,23,7535.002794389936,205.95568398683173,-72.2294980443985,278.1851820312302,68.25621641652609,-5.804631151822082,158.07552641750482,-34.032276490197326,583.1209085165339,72.60555689159767,28.28849290672342,33.45343797072725,208.81667067479304,89.8046311518221,155.6682571659691,123.93729972562858
